PSA_ID,Domain,English,Kiswahili,Target_Languages,Source,Org,Date,Metadata
PSA_00195,Education,"Some of the Non-state actors that TI-Kenya works with include Kituo cha Sheria, Christian Legal Education Aid and Research (CLEAR) and FIDA amongst others to scrutinise individual cases and advise those affected accordingly.",,{'Kikuyu': None},https://tikenya.org/legal-advice-2/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00196,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/legal-advice-2/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00197,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/legal-advice-2/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00198,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/category/news/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00199,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/category/news/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00200,Governance,Support Our Work - TI-Kenya Skip to content Support Our Work Please donate to help us continue our work towards a corruption–free society.,,{'Kikuyu': None},https://tikenya.org/support-our-work/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00201,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/support-our-work/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00202,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/support-our-work/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00203,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/our-financial-reports/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00204,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/our-financial-reports/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00205,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/about-us/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00206,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/about-us/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00207,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/category/success-stories/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00208,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/category/success-stories/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00209,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/our-funders/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00210,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/our-funders/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00211,Governance,Engaging civic society in its capacity building programme to ensure that there is improved capacity to fight corruption and associated vices.,,{'Kikuyu': None},https://tikenya.org/accountability-transparency-in-kenya/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00212,Governance,In addition TI seeks to improve knowledge management which is central to their work and also strengthen monitoring & evaluation to ensure development of an M&E system that is versatile and able to measure and demonstrate results at different levels.,,{'Kikuyu': None},https://tikenya.org/accountability-transparency-in-kenya/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00213,Governance,"Lastly, they are also working to strengthen financial management to ensure that all staff understand the system and take advantage of the opportunities it presents to enhance financial management efficiency and effectiveness.",,{'Kikuyu': None},https://tikenya.org/accountability-transparency-in-kenya/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00214,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/accountability-transparency-in-kenya/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00215,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/accountability-transparency-in-kenya/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00216,Governance,Click to view the Register of Interests Mr.,,{'Kikuyu': None},https://tikenya.org/members-of-the-board-of-directors/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00217,Governance,Click to view the Register of Interests Ms.,,{'Kikuyu': None},https://tikenya.org/members-of-the-board-of-directors/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00218,Governance,Click to view the Register of Interests Ms.,,{'Kikuyu': None},https://tikenya.org/members-of-the-board-of-directors/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00219,Governance,Click to view the Register of Interests Dr.,,{'Kikuyu': None},https://tikenya.org/members-of-the-board-of-directors/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00220,Governance,"Click to view the Register of Interests Sheila Masinde Executive Director Hi, I'm a global tooltip.",,{'Kikuyu': None},https://tikenya.org/members-of-the-board-of-directors/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00221,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/members-of-the-board-of-directors/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00222,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/members-of-the-board-of-directors/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00223,Governance,They felt it imperative that participants build upon their experience at the Seminar by maintaining contact with each other and by reaching out to parliamentarians and parliamentary organisations throughout Africa.,,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00224,Governance,They felt it imperative that participants build upon their experience at the Seminar by maintaining contact with each other and by reaching out to parliamentarians and parliamentary organisations throughout Africa.,,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00225,Governance,Subsequently the Select Committee produced a report that is popularly referred to as the ‘Kombo Report’ and which contained the infamous “List of Shame”.,,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00226,Governance,They also look to help ensure that parliament is strengthened as an effective accountability institution overseeing the policies and actions of governments.,,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00227,Governance,APNAC members had discussions with the Foreign Anti-Corruption experts from the Risk Advisory Group who were contracted by the Kenya government to review Kenya’s anti-corruption strategies.,,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00228,Governance,These views have been incorporated into The Risk Advisory Group’s final report.,,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00229,Governance,Case Study: the KACA Debacle The report that emanated from the Parliamentary Select Anti-Corruption Committee on was dubbed the ‘Kombo report’ and became popularly known for its ‘List of Shame’.,,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00230,Governance,"Because key personalities named in the report enjoyed major political patronage and alignment to top government officials, the ‘list of shame’ was thrown out of parliament and recommendations made in the Kombo report were never implemented.",,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00231,Governance,"However, the very fact that this report made its way into parliament and that powerful personalities were named without serious retaliatory actions being taken against investigators of this report, indicated a small degree of progress in the fight against graft.",,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00232,Governance,Some of its future plans APNAC Kenya will also seek to strengthen its link with APNAC headquarters based in Uganda and APNAC chapters existing in other African countries.,,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00233,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00234,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/faqs-about-corruption/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00235,Governance,Contact Us - TI-Kenya Skip to content Have something for us?,,{'Kikuyu': None},https://tikenya.org/contact-us/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00236,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/contact-us/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00237,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/contact-us/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00238,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/governance/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00239,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/governance/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00240,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/media-tech-hub-project,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00241,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/media-tech-hub-project,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00242,Governance,"The A4T mobile App and website, can be used to monitor expenditure of these public funds and anonymously report corruption.",,{'Kikuyu': None},https://tikenya.org/ti-kenya-digital-platforms/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00243,Security,The system can send bulk SMS to a lot of people when there is need for mass dissemination of information or sending warning message to a large number of people in the counties named above.,,{'Kikuyu': None},https://tikenya.org/ti-kenya-digital-platforms/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00244,Governance,The portal also provides a channel through which the public can report such cases and attach evidence of the elected leaders and state officers using these public resources against the law.,,{'Kikuyu': None},https://tikenya.org/ti-kenya-digital-platforms/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00245,Governance,CGSR This a dashboard that has detailed analysis of the county governance status report for 2016 for all the 47 counties.,,{'Kikuyu': None},https://tikenya.org/ti-kenya-digital-platforms/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00246,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/ti-kenya-digital-platforms/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00247,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/ti-kenya-digital-platforms/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00248,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/our-focus-areas-2/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00249,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/our-focus-areas-2/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00250,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/our-team/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00251,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/our-team/,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00252,Governance,"News & Articles Press Statement: Impeachment Must Have Consequences: Keep the Disgraced Leaders Out of the Ballot July 24, 2026 No Comments HOW CAMPAIGN FINANCING FUELS CORRUPTION AND POLITICAL VIOLENCE AHEAD OF 2027.",,{'Kikuyu': None},https://tikenya.org,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00253,Governance,"July 21, 2026 No Comments Press Statement: Grave Concerns Over Continued Intimidation, Harassment, And Attacks Against The Civic Space In Kenya July 14, 2026 No Comments #ReportCorruption Submit Report Form Submission Complete Dear user, your report has been successfully submitted.",,{'Kikuyu': None},https://tikenya.org,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00254,Governance,You will be notified once complete or if further information is needed Your Report Tracking number is {NUMBER}.,,{'Kikuyu': None},https://tikenya.org,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00255,Governance,"To get report status updates send: ""status {Number}"" to 22130 Copy Tracking Number Close Loading...",,{'Kikuyu': None},https://tikenya.org,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00256,Governance,Yes No Do you want your report to be anonymous?,,{'Kikuyu': None},https://tikenya.org,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00257,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00258,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00259,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/category/publications,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00260,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/category/publications,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00261,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/category/publications,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00262,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/category/publications,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00263,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/category/news,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00264,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/category/news,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00265,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/category/news,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00266,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/category/news,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00267,Governance,"We strongly believe an impeached leader should not be accorded another opportunity to seek public office, because the Constitution is very clear on the threshold and imperatives of impeachment.",,{'Kikuyu': None},https://tikenya.org/2026/07/24/press-statement-impeachment-must-have-consequences-keep-the-disgraced-leaders-out-of-the-ballot,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00268,Governance,Article 75 (3) specifically stipulates; Impeachment Must Have Consequences Download Share: John Small Leave a Reply Cancel reply Your email address will not be published.,,{'Kikuyu': None},https://tikenya.org/2026/07/24/press-statement-impeachment-must-have-consequences-keep-the-disgraced-leaders-out-of-the-ballot,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00269,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/2026/07/24/press-statement-impeachment-must-have-consequences-keep-the-disgraced-leaders-out-of-the-ballot,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00270,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/2026/07/24/press-statement-impeachment-must-have-consequences-keep-the-disgraced-leaders-out-of-the-ballot,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00271,Governance,"We strongly believe an impeached leader should not be accorded another opportunity to seek public office, because the Constitution is very clear on the threshold and imperatives of impeachment.",,{'Kikuyu': None},https://tikenya.org/2026/07/24/press-statement-impeachment-must-have-consequences-keep-the-disgraced-leaders-out-of-the-ballot,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00272,Governance,Article 75 (3) specifically stipulates; Impeachment Must Have Consequences Download Share: John Small Leave a Reply Cancel reply Your email address will not be published.,,{'Kikuyu': None},https://tikenya.org/2026/07/24/press-statement-impeachment-must-have-consequences-keep-the-disgraced-leaders-out-of-the-ballot,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00273,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/2026/07/24/press-statement-impeachment-must-have-consequences-keep-the-disgraced-leaders-out-of-the-ballot,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00274,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/2026/07/24/press-statement-impeachment-must-have-consequences-keep-the-disgraced-leaders-out-of-the-ballot,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00275,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/2026/07/14/press-statement-grave-concerns-over-continued-intimidation-harassment-and-attacks-against-the-civic-space-in-kenya,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00276,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/2026/07/14/press-statement-grave-concerns-over-continued-intimidation-harassment-and-attacks-against-the-civic-space-in-kenya,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00277,Governance,"In his new role, he shall be responsible for offering support to the North Rift Regional Office to ensure successful implementation of the projects and assisting in logistical tasks, data collection and documentation.",,{'Kikuyu': None},https://tikenya.org/2026/07/14/press-statement-grave-concerns-over-continued-intimidation-harassment-and-attacks-against-the-civic-space-in-kenya,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00278,Governance,She is responsible for offering support to the North Rift Regional Office to ensure the successful implementation of the projects and documenting of legal aid cases for walk-in and call-in clients towards achieving the TI-Kenya’s strategic plan.,,{'Kikuyu': None},https://tikenya.org/2026/07/14/press-statement-grave-concerns-over-continued-intimidation-harassment-and-attacks-against-the-civic-space-in-kenya,Transparency Int'l Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
