pair_id,psa_id,Domain,source_lang,target_lang,source_text,target_text,method,confidence,verified,auto_qc_pass,Source,Metadata,split
opus_en_sw_001639,,General,en,sw,"President Mahmoud Abbas made a statement saying that the Palestinian Authority ""saw no reason"" why the body should not be exhumed.",Rais Mahmoud Abbas alitoa taarifa iliyosema kwamba mamlaka ya Palestina haikuona sababu ya kufukua mabaki yake.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.762, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.762, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001923,,General,en,sw,"Although there were some irregularities, exit polls confirmed the official vote tally.","Ingawa kulikuwa na matukio ya ukiukwaji wa taratibu za uchaguzi, tovuti ya yatokanayo na uchaguzi ilithibitisha rasmi matokeo rasmi ya kura.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.75, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.75, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001927,,General,en,sw,Memberse hurled brickbats and water bottles at Sharmin and she was thrown to ground and beaten.,Sharmin alivurumishiwa maneno ya kashfa na kutupiwa chupa za maji na alitupwa chini na kisha kupigwa.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000070,,General,en,sw,nehasasi: RT @deepitganjoo: Please RT This Jahangir Hospital Pune Needs Blood AB+ve and B+ve Contact : 1066 Those who are in Pune.... Please _india_: Pune blast casts shadow on talks with Pak,nehasasi: RT @deepitganjoo: taathali tuma tena ujumbe huu hospitali ya jahangir mjini pune inahitaji damu ya Blood AB+ve na B+ve Wasiliana na: 1066 kwa wale walioko pune… tafadhali _india_: Mlipuko wa Pune unatia kivuli juu ya mazungumzo na Pakistani,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.219, ""glossary_preservation"": 1.0, ""psaish_score"": 2, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.219, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000156,,General,en,sw,The current prime minister Beriziky stated on 30/05 that Andry Rajoelina is no longer eligible to seat at the government meetings because he should have already resigned from his position.,Waziri Mkuu wa sasa Beriziky alitoa tamko tarehe 30 Mei kwamba Andry Rajoelina hana sifa tena ya kuendelea kushiriki vikao vya serikali kwa sababu alipaswa tayari awe ameshajiuzulu nafasi yake.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 2, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000300,,General,en,sw,"In regions, a child must walk or ride a donkey for up to 40 minutes to reach the closest schools.","Maeneo ya vijijini, mtoto ni lazima atembee au apande punda kwa takribani dakika 40 ili kufika katika shule ya karibu.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 2, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001523,,General,en,sw,The outrageous eviction of the Wang family executed by Taipei City government showed the public how fragile citizens' private rights is in front of the urban renewal projects.,Kitendo cha kinyama cha kufukuzwa kwa familia ya Wang kilichofanywa na serikali ya Jiji la Taipei kiliuonyesha wazi umma jinsi haki za raia zilivyo tete mbele ya mradi wa ufufuaji miji.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.107, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.107, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000407,,General,en,sw,To say that Neurotic Wife is pleased with the US presidential election would be an understatement.,Kusema kwamba Neurotic Wife anafurahishwa na uchaguzi wa Marekani ni sawa kupunguza makali ya matamshi yake.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_002241,,General,en,sw,"To find more about criteria of the rating, please visit here","Kujua zaidi kuhusu vigezo vinavyozingatiwa katika kuweka viwango, tafadhali tembelea here",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_002359,,General,en,sw,One element of the campaign was calling on culture and policy makers to work in their sphere of influence to stand up for Kony’s child soldiers.,Moja ya kipengele cha kampeni ilikuwa kutoa wito kwa watunga sera kufanya kazi katika shughuli zao za ushawishi kusimama imara kupinga askari watoto wanaotumiwa na Kony.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001921,,General,en,sw,Screenshot from the opposition's Elections Commission website for the Coordinating Council vote.,Picha kutoka tovuti ya tume ya uchaguzi ya upinzani kwa uratibu wa kura za baraza.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.25, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.25, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001899,,General,en,sw,"Their hope is that the varied networks and experiences of each coalition member will make it easier to process, integrate and respond to reports on election day; they will be trying to elicit responses both from major media outlets and the official election authority .","Tumaini lao kubwa ni kuwa mitandao iliyohakikiwa na tajiriba (uzoefu) za mwanachama wa muungano huo vitarahisisha mchakato, kuzijumlisha na kuzijibu taarifa wakati wa siku ya uchaguzi; watakuwa wakijaribu kutazma miitikio kutoka katika vyombo vikuu vya habari pamoja na mamlaka rasmi ya uchaguzi .",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.956, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.956, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001919,,General,en,sw,"At the same time, the police began to interfere with our campaigning.","Wakati huo huo, polisi walianza kuvuruga kampeni yetu.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.667, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.667, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000663,,General,en,sw,"Although the influence of climate change on desertification has not been fully understood yet, according to GreenFacts, it is known that higher temperatures resulting from increased carbon dioxide levels can have a negative impact through increased loss of water from soil and reduced rainfall in drylands.","Ingawa athari ya mabadiliko ya hali ya hewa katika ueneaji jangwa bado haijaeleweka vema, yaani kwa mujibu wa GreenFacts, inafahamika kwamba viwango vya juu vya joto vinavyotokana na kuongezeka kwa viwango vya dioksidii ya kaboni kunaweza kuwa na athari mbaya kutokana na kuongezeka kwa upotevu wa maji kutoka ardhini na kupungua kwa viwango vya mvua katika maeneo yenye ukame.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.283, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.283, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001089,,General,en,sw,"The relationship between the ""donor"" countries, and the Mozambican government, which has remained in the hands of the strong ruling party, has had its ups and downs over the years.","Uhusiano kati ya nchi ‘wafadhili’, na serikali ya Msumbiji, ambayo bado inaendelea kuwa chini ya mikono ya chama tawala chenye nguvu, umekuwa unayumba yumba kwa miaka kadhaa.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.9, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.9, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001831,,General,en,sw,A group of secondary school teachers broke into and entered the office of the Minister of Education in protest against the arbitrary transfer of 120 teachers to other schools.,Kikundi cha walimu wa shule za sekondari kilivunja na kuingia katika ofisi ya Waziri wa Elimu wakipinga kuhamishwa holela kwawalimu 120 kwenda kwenye shule nyingine.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.862, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.862, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_002145,,General,en,sw,"The election took place despite protests from Mugabe's coalition partners and Zimbabwean citizens after he unilaterally declared 31 July, 2013 as the date the country will hold elections.","Uchaguzi ulifanyika pamoja na maandamano kutoka kwa washirika wa muungano wa Mugabe na raia wa Zimbabwe baada ya *Mugabe) kujitangazia mwenyewe kuwa Julai 31, 2013 ndiyo tarehe ya uchaguzi.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.036, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.036, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001941,,General,en,sw,"But as is customary—and in spite of different regulations which prohibit it—students were confronted by a unit of armed police, culminating in the death of 21-year-old William Florián Ramírez , a third-year medical student, hit by a bullet to the chest.","Lakini ilivyo kawaida -na licha ya kuwepo kwa sheria mbalimbali zinazozuia -wanafunzi hao walikuwa wanakabiliwa na kikosi cha polisi wenye silaha, na kusababisha kifo cha William Florian Ramirez mwenye umri wa miaka 21, mwanafunzi wa mwaka wa tatu wa udaktari, aliyepigwa risasi kifuani.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.049, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.049, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001080,,General,en,sw,"White farmers all over South Africa are still under attack, now one of the biggest known boers have been murdered on his own farm because of a wage dispute allegedly.","Wakulima Weupe pote Afrika Kusini bado wapo chini ya mashambulizi, sasa mmoja wa makaburu anayefahamika sana ameuawa katika shamba lake mwenyewe kutokana na ugomvi wa malipo ya mshahara kama inavyodaiwa.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000482,,General,en,sw,"""We believe Israel should immediately and unconditionally end its assault on Gaza, end the occupation of the West Bank, and abandon all claims to possess or control territory beyond its 1967 borders.","""Tunaamini israeli lazima isitishe mara moja bila masharti mashambulizi yake huko gaza, isitishe ukaliaji wa mabavu kwenye Ukingo wa Magharibi, waache madai ya kumiliki au kuendesha himaya inayovuka mipaka yake ya 1967.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000641,,General,en,sw,"For more than ten years, Irene has been faced with a ‘criminal defamation’ charge (which has now been dropped) for having published a memorandum, asking the Malaysian government to look into alleged atrocities taking place in migrant camps in the country.","Kwa zaidi ya miaka kumi, Irene amekuwa akikabiliwa na mashtaka ya 'uhalifu wa kuvunjia heshima"" (ambayo kwa sasa yamefutwa) baada ya kuchapisha memoranda akiihimiza serikali ya Maylasia kuchunguza tuhuma za mateso yanayofanywa katika kambi za wakimbizi nchini humo.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.927, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.927, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000623,,General,en,sw,Thots Here And There believes that leaders should walk the talk before implementing any policies:,Mwanablogu wa Thots Here And There anaamini kwamba viongozi ni lazima watende wayasemayo kabla ya kutekeleza sera zozote:,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.2, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.2, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001995,,General,en,sw,"Hundreds of law-abiding and peaceful concerned citizens who came to protest against the austerity measures, the economic situation and the export of gas were met with violent and completely disproportional police treatment.","Mamia ya raia wanaouguswa na hatua za kubana matumizi zinazopangwa kuchukuliwa na serikali wenye kutii sheria bila vurugu, walioamua kupinga mpango huo pamoja na hali mbaya ya kiuchumi na hatua za kuuza gesi nje walikumbana na hatua mbaya za vurugu zisizolingana zilizofanywa na polisi.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.375, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.375, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001848,,General,en,sw,Human rights activist Maryam Alkhawaja also shared a video which shows police forces macing women - reportedly - for no apparent reason:,Mwanharakati wa kutetea haki za binadamu ajulikaye kwa jina la Maryam Alkhawaja pia alipakia video inayowaonesha maafisa wa polisi wakiwanyunyizia wanawake pilipili bila ya kujua haswa lengo ni lipi.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.318, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.318, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001506,,General,en,sw,"Among Ghana Decides’ activities, is the ‘#iRegistered’ campaign to get Ghanaians to register as the Electoral Commission (EC) has begun the biometric voter registration.",Miongoni mwa shughuli za “Ghana Decides” ni kampeni ya “#iRegistered” (niMejiandikisha) kuwahimiza wa-Ghana kujiandikisha wakati Tume ya Uchaguzi ya nchi hiyo ikiwa imeanza kuendesha zoezi hilo la kuandikisha wapiga kura kwa kutumia teknolojia ya alama za vinasaba.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.542, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.542, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_002281,,General,en,sw,Is South Korea government gearing up toward social media censorship?,"Je, serikali ya Korea Kusini imejiandaa kwa kufuatilia mitandao ya kijamii?",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.1, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.1, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001369,,General,en,sw,Besigye’s car windows were smashed with gun butts and teargas and pepper spray were sprayed in the car before her was thrown on a police truck.,Dirisha la gari la Besigye lilivunjwa kwa vitako vya bunduki na bomu la machozi pamoja na upupu wa pilipili vilipeperushwa kwenye gari kabla ya Besigye kutupwa kwenye gari la polisi.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.154, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.154, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_002415,,General,en,sw,"According to the report, 37 people have died and over 550 have been injured:","Kwa mujibu wa taarifa hiyo, watu 37 wamepoteza maisha na zaidi ya 550 wamejeruhiwa:",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000655,,General,en,sw,And still others think she should be introduced on other versions of Sesame Street.,Na wengine wanadhani anatakiwa atumike kwenye matoleo mengine ya Sesame Street.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.786, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.786, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000017,,General,en,sw,"Police forces must be trained not to discriminate, not even age discrimination as this small child (comments say he is four years old) was not excluded from the joy of celebrating New Year's - the Bahraini way.","Maafisa wa polisi ni lazima wafundishwe kuwa hawapaswi kunyanyasa, na hata unyanyasaji wa rika kama ilivyotokea kwa motto huyu mdogo ( maoni yanasema mvulana huyu alikuwa na umri wa miaka minne) ambaye hakuweza kuepushwa kutoka kwenye furaha ya kusherehekea mwaka mpya-kwa mfumo wa serikali ya Bahrain.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.243, ""glossary_preservation"": 1.0, ""psaish_score"": 3, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.243, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001556,,General,en,sw,@saddiqueshaban: I sincerely hope @MediaCouncilK is keenly watching the conduct of media houses as they report on the #nairobiblast.,@saddiqueshaban: Ninatarajia kwa dhati baraza la habari @MediaCouncilK linafuatilia kwa makini yanayofanywa na vyombo vya habari kipindi hiki wanaporipoti tukio hili #nairobiblast.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.158, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.158, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000848,,General,en,sw,"25 bodies have been taken out of the water, 2 of them were children.","Miili 25 imechukuliwa kutoka majini, 2 kati yake ilikuwa ni ya watoto.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.857, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.857, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_002122,,General,en,sw,The house was soon surrounded by police and Mabahith (secret police) cars.,"Ghafla, nyumba hiyo ilizingirwa na askari pamoja na Mabahith ( magari ya polisi kanzu).",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.167, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.167, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001930,,General,en,sw,Protesters wore symbolic masks and brandished posters warning against the dangers of a paraxylene (PX) spill.,Waandamanaji walivaa picha kwenye nyuso zao pamoja na mabango yenye ujumbe wa kuonya kuhusu hatari ya paraxylene (PX).,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.125, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.125, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
